trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
320942:424675:428753,15:56:00,15:56:00,1121,15,3945,,0,0,1
319914:424676:428997,12:28:00,12:28:00,1522,1,0,,0,0,1
319914:424676:430186,12:28:00,12:28:00,1522,1,0,,0,0,1
319914:424676:428997,12:33:00,12:33:00,1525,2,2606,,0,0,0
319914:424676:430186,12:33:00,12:33:00,1525,2,2606,,0,0,0
319914:424676:428997,12:34:00,12:34:00,1526,3,2851,,0,0,0
319914:424676:430186,12:34:00,12:34:00,1526,3,2851,,0,0,0
319914:424676:428997,12:34:00,12:34:00,1527,4,3147,,0,0,0
319914:424676:430186,12:34:00,12:34:00,1527,4,3147,,0,0,0
319914:424676:428997,12:35:00,12:35:00,1528,5,3318,,0,0,0
319914:424676:430186,12:35:00,12:35:00,1528,5,3318,,0,0,0
319914:424676:428997,12:35:00,12:35:00,1530,6,3656,,0,0,0
319914:424676:430186,12:35:00,12:35:00,1530,6,3656,,0,0,0
319914:424676:428997,12:38:00,12:38:00,1531,7,3974,,0,0,1
319914:424676:430186,12:38:00,12:38:00,1531,7,3974,,0,0,1
319914:424676:428997,12:38:00,12:38:00,1533,8,4287,,0,0,0
319914:424676:430186,12:38:00,12:38:00,1533,8,4287,,0,0,0
319914:424676:428997,12:39:00,12:39:00,1535,9,4753,,0,0,0
319914:424676:430186,12:39:00,12:39:00,1535,9,4753,,0,0,0
319914:424676:428997,12:40:00,12:40:00,1536,10,5224,,0,0,0
319914:424676:430186,12:40:00,12:40:00,1536,10,5224,,0,0,0
319914:424676:428997,12:41:00,12:41:00,1537,11,5546,,0,0,0
319914:424676:430186,12:41:00,12:41:00,1537,11,5546,,0,0,0
319914:424676:428997,12:42:00,12:42:00,1091,12,6009,,0,0,0
319914:424676:430186,12:42:00,12:42:00,1091,12,6009,,0,0,0
319914:424676:428997,12:44:00,12:44:00,1019,13,6475,,0,0,1
319914:424676:430186,12:44:00,12:44:00,1019,13,6475,,0,0,1
319968:424680:428751,08:00:00,08:00:00,1019,1,0,,0,0,1
319968:424680:430177,08:00:00,08:00:00,1019,1,0,,0,0,1
319968:424680:428751,08:00:00,08:00:00,1492,2,405,,0,0,0
319968:424680:430177,08:00:00,08:00:00,1492,2,405,,0,0,0
319968:424680:428751,08:01:00,08:01:00,1493,3,582,,0,0,0
319968:424680:430177,08:01:00,08:01:00,1493,3,582,,0,0,0
319968:424680:428751,08:01:00,08:01:00,1494,4,828,,0,0,0
319968:424680:430177,08:01:00,08:01:00,1494,4,828,,0,0,0
319968:424680:428751,08:02:00,08:02:00,1496,5,1215,,0,0,0
319968:424680:430177,08:02:00,08:02:00,1496,5,1215,,0,0,0
319968:424680:428751,08:02:00,08:02:00,1497,6,1394,,0,0,0
319968:424680:430177,08:02:00,08:02:00,1497,6,1394,,0,0,0
319968:424680:428751,08:03:00,08:03:00,1498,7,1803,,0,0,0
319968:424680:430177,08:03:00,08:03:00,1498,7,1803,,0,0,0
319968:424680:428751,08:03:00,08:03:00,1500,8,2118,,0,0,0
319968:424680:430177,08:03:00,08:03:00,1500,8,2118,,0,0,0
319968:424680:428751,08:04:00,08:04:00,1501,9,2383,,0,0,0
319968:424680:430177,08:04:00,08:04:00,1501,9,2383,,0,0,0
319968:424680:428751,08:06:00,08:06:00,1278,10,2759,,0,0,1
319968:424680:430177,08:06:00,08:06:00,1278,10,2759,,0,0,1
319968:424680:428751,08:06:00,08:06:00,1504,11,3132,,0,0,0
319968:424680:430177,08:06:00,08:06:00,1504,11,3132,,0,0,0
319968:424680:428751,08:07:00,08:07:00,1505,12,3402,,0,0,0
319968:424680:430177,08:07:00,08:07:00,1505,12,3402,,0,0,0
319968:424680:428751,08:08:00,08:08:00,1506,13,3695,,0,0,0
319968:424680:430177,08:08:00,08:08:00,1506,13,3695,,0,0,0
319968:424680:428751,08:08:00,08:08:00,1260,14,3926,,0,0,0
319968:424680:430177,08:08:00,08:08:00,1260,14,3926,,0,0,0
319968:424680:428751,08:09:00,08:09:00,1507,15,4215,,0,0,0
319968:424680:430177,08:09:00,08:09:00,1507,15,4215,,0,0,0
319968:424680:428751,08:10:00,08:10:00,1508,16,4541,,0,0,0
319968:424680:430177,08:10:00,08:10:00,1508,16,4541,,0,0,0
319968:424680:428751,08:11:00,08:11:00,1511,17,4937,,0,0,0
319968:424680:430177,08:11:00,08:11:00,1511,17,4937,,0,0,0
319968:424680:428751,08:12:00,08:12:00,1512,18,5362,,0,0,0
319968:424680:430177,08:12:00,08:12:00,1512,18,5362,,0,0,0
319968:424680:428751,08:13:00,08:13:00,1514,19,6052,,0,0,0
319968:424680:430177,08:13:00,08:13:00,1514,19,6052,,0,0,0
319968:424680:428751,08:16:00,08:16:00,1515,20,6271,,0,0,1
319968:424680:430177,08:16:00,08:16:00,1515,20,6271,,0,0,1
319968:424680:428751,08:18:00,08:18:00,1862,21,7979,,0,0,0
319968:424680:430177,08:18:00,08:18:00,1862,21,7979,,0,0,0
319968:424680:428751,08:20:00,08:20:00,1518,22,8487,,0,0,1
319968:424680:430177,08:20:00,08:20:00,1518,22,8487,,0,0,1
319968:424680:428751,08:21:00,08:21:00,1870,23,9116,,0,0,0
319968:424680:430177,08:21:00,08:21:00,1870,23,9116,,0,0,0
319968:424680:428751,08:21:00,08:21:00,1519,24,9369,,0,0,0
319968:424680:430177,08:21:00,08:21:00,1519,24,9369,,0,0,0
319968:424680:428751,08:22:00,08:22:00,1521,25,9630,,0,0,0
319968:424680:430177,08:22:00,08:22:00,1521,25,9630,,0,0,0
319968:424680:428751,08:26:00,08:26:00,1522,26,11366,,0,0,1
319968:424680:430177,08:26:00,08:26:00,1522,26,11366,,0,0,1
320600:424686:430187,23:07:00,23:07:00,1019,1,0,,0,0,1
320600:424686:430187,23:08:00,23:08:00,1021,2,575,,0,0,0
320600:424686:430187,23:09:00,23:09:00,1022,3,771,,0,0,0
320600:424686:430187,23:09:00,23:09:00,1023,4,1053,,0,0,0
320600:424686:430187,23:10:00,23:10:00,1250,5,1310,,0,0,0
320600:424686:430187,23:11:00,23:11:00,1252,6,1645,,0,0,0
320600:424686:430187,23:12:00,23:12:00,1253,7,1955,,0,0,0
320600:424686:430187,23:14:00,23:14:00,1255,8,2262,,0,0,1
320600:424686:430187,23:14:00,23:14:00,1256,9,2501,,0,0,0
320600:424686:430187,23:14:00,23:14:00,1258,10,2789,,0,0,0
320600:424686:430187,23:15:00,23:15:00,1279,11,2947,,0,0,0
320600:424686:430187,23:15:00,23:15:00,1281,12,3203,,0,0,0
320600:424686:430187,23:16:00,23:16:00,1641,13,3620,,0,0,0
320600:424686:430187,23:16:00,23:16:00,1642,14,3809,,0,0,0
320600:424686:430187,23:17:00,23:17:00,1643,15,4145,,0,0,0
320600:424686:430187,23:17:00,23:17:00,1644,16,4417,,0,0,0
320600:424686:430187,23:18:00,23:18:00,1646,17,4792,,0,0,0
320600:424686:430187,23:20:00,23:20:00,1647,18,5079,,0,0,1
320600:424686:430187,23:20:00,23:20:00,1648,19,5291,,0,0,0
320600:424686:430187,23:21:00,23:21:00,1650,20,5696,,0,0,0
320600:424686:430187,23:21:00,23:21:00,1651,21,5924,,0,0,0
320600:424686:430187,23:22:00,23:22:00,1653,22,6229,,0,0,0
320600:424686:430187,23:22:00,23:22:00,1654,23,6553,,0,0,0
320600:424686:430187,23:23:00,23:23:00,1285,24,7086,,0,0,0
320600:424686:430187,23:24:00,23:24:00,1286,25,7401,,0,0,0
320600:424686:430187,23:27:00,23:27:00,1231,26,8132,,0,0,1
322150:424687:430169,10:30:00,10:30:00,1121,1,0,,0,0,1
322150:424687:430169,10:30:00,10:30:00,1189,2,385,,0,0,0
322150:424687:430169,10:31:00,10:31:00,1190,3,576,,0,0,0
322150:424687:430169,10:31:00,10:31:00,1439,4,818,,0,0,0
322150:424687:430169,10:32:00,10:32:00,1206,5,1106,,0,0,0
322150:424687:430169,10:33:00,10:33:00,1194,6,1307,,0,0,0
322150:424687:430169,10:33:00,10:33:00,1195,7,1500,,0,0,0
322150:424687:430169,10:35:00,10:35:00,1207,8,1762,,0,0,1
322150:424687:430169,10:35:00,10:35:00,1208,9,2019,,0,0,0
322150:424687:430169,10:35:00,10:35:00,1209,10,2183,,0,0,0
322150:424687:430169,10:36:00,10:36:00,1864,11,2584,,0,0,0
322150:424687:430169,10:37:00,10:37:00,1865,12,2809,,0,0,0
322150:424687:430169,10:37:00,10:37:00,1866,13,3223,,0,0,0
322150:424687:430169,10:38:00,10:38:00,1220,14,3535,,0,0,0
322150:424687:430169,10:41:00,10:44:00,1222,15,4415,,0,0,1
322150:424687:430169,10:44:00,10:44:00,1223,16,4560,,0,0,0
322150:424687:430169,10:45:00,10:45:00,1224,17,5060,,0,0,0
322150:424687:430169,10:46:00,10:46:00,1867,18,5420,,0,0,0
322150:424687:430169,10:47:00,10:47:00,1226,19,5782,,0,0,0
322150:424687:430169,10:48:00,10:48:00,1227,20,6237,,0,0,0
322150:424687:430169,10:49:00,10:49:00,1228,21,6839,,0,0,0
322150:424687:430169,10:50:00,10:50:00,1229,22,7184,,0,0,0
322150:424687:430169,10:51:00,10:51:00,1230,23,7675,,0,0,0
322150:424687:430169,10:54:00,10:54:00,1231,24,8285,,0,0,1
319150:424689:428998,20:29:00,20:29:00,1006,1,0,,0,0,1
319150:424689:428998,20:30:00,20:30:00,1757,2,765,,0,0,0
319150:424689:428998,20:31:00,20:31:00,1758,3,979,,0,0,0
319150:424689:428998,20:32:00,20:32:00,1760,4,1475,,0,0,0
319150:424689:428998,20:33:00,20:33:00,1761,5,1631,,0,0,0
319150:424689:428998,20:34:00,20:34:00,1762,6,2169,,0,0,0
319150:424689:428998,20:35:00,20:35:00,1763,7,2415,,0,0,0
319150:424689:428998,20:37:00,20:37:00,1764,8,2642,,0,0,1
319150:424689:428998,20:37:00,20:37:00,1765,9,2816,,0,0,0
319150:424689:428998,20:39:00,20:39:00,1303,10,3618,,0,0,0
319150:424689:428998,20:40:00,20:40:00,1212,11,4397,,0,0,0
319150:424689:428998,20:41:00,20:41:00,1213,12,4600,,0,0,0
319150:424689:428998,20:41:00,20:41:00,1214,13,4809,,0,0,0
319150:424689:428998,20:43:00,20:43:00,1216,14,5084,,0,0,1
319150:424689:428998,20:43:00,20:43:00,1868,15,5292,,0,0,0
319150:424689:428998,20:46:00,20:46:00,1770,16,6633,,0,0,0
319150:424689:428998,20:46:00,20:46:00,1771,17,6862,,0,0,0
319150:424689:428998,20:46:00,20:46:00,1772,18,7020,,0,0,0
319150:424689:428998,20:47:00,20:47:00,1773,19,7368,,0,0,0
319150:424689:428998,20:48:00,20:48:00,1774,20,7622,,0,0,0
319150:424689:428998,20:48:00,20:48:00,1220,21,8007,,0,0,0
319150:424689:428998,20:52:00,20:52:00,1222,22,8887,,0,0,1
319815:424690:428725,13:15:00,13:15:00,1231,1,0,,0,0,1
319815:424690:430197,13:15:00,13:15:00,1231,1,0,,0,0,1
319815:424690:428725,13:16:00,13:16:00,1232,2,530,,0,0,0
319815:424690:430197,13:16:00,13:16:00,1232,2,530,,0,0,0
319815:424690:428725,13:17:00,13:17:00,1233,3,1091,,0,0,0
319815:424690:430197,13:17:00,13:17:00,1233,3,1091,,0,0,0
319815:424690:428725,13:17:00,13:17:00,1234,4,1334,,0,0,0
319815:424690:430197,13:17:00,13:17:00,1234,4,1334,,0,0,0
319815:424690:428725,13:18:00,13:18:00,1235,5,1550,,0,0,0
319815:424690:430197,13:18:00,13:18:00,1235,5,1550,,0,0,0
319815:424690:428725,13:18:00,13:18:00,1236,6,1777,,0,0,0
319815:424690:430197,13:18:00,13:18:00,1236,6,1777,,0,0,0
319815:424690:428725,13:18:00,13:18:00,1237,7,1937,,0,0,0
319815:424690:430197,13:18:00,13:18:00,1237,7,1937,,0,0,0
319815:424690:428725,13:19:00,13:19:00,1238,8,2077,,0,0,0
319815:424690:430197,13:19:00,13:19:00,1238,8,2077,,0,0,0
319815:424690:428725,13:19:00,13:19:00,1239,9,2330,,0,0,0
319815:424690:430197,13:19:00,13:19:00,1239,9,2330,,0,0,0
319815:424690:428725,13:20:00,13:20:00,1241,10,2675,,0,0,0
319815:424690:430197,13:20:00,13:20:00,1241,10,2675,,0,0,0
319815:424690:428725,13:20:00,13:20:00,1259,11,2851,,0,0,0
319815:424690:430197,13:20:00,13:20:00,1259,11,2851,,0,0,0
319815:424690:428725,13:22:00,13:22:00,1260,12,3039,,0,0,1
319815:424690:430197,13:22:00,13:22:00,1260,12,3039,,0,0,1
319815:424690:428725,13:22:00,13:22:00,1261,13,3325,,0,0,0
319815:424690:430197,13:22:00,13:22:00,1261,13,3325,,0,0,0
319815:424690:428725,13:23:00,13:23:00,1262,14,3631,,0,0,0
319815:424690:430197,13:23:00,13:23:00,1262,14,3631,,0,0,0
319815:424690:428725,13:24:00,13:24:00,1263,15,3961,,0,0,0
319815:424690:430197,13:24:00,13:24:00,1263,15,3961,,0,0,0
319815:424690:428725,13:24:00,13:24:00,1264,16,4091,,0,0,0
319815:424690:430197,13:24:00,13:24:00,1264,16,4091,,0,0,0
319815:424690:428725,13:25:00,13:25:00,1265,17,4288,,0,0,0
319815:424690:430197,13:25:00,13:25:00,1265,17,4288,,0,0,0
319815:424690:428725,13:25:00,13:25:00,1266,18,4613,,0,0,0
319815:424690:430197,13:25:00,13:25:00,1266,18,4613,,0,0,0
319815:424690:428725,13:26:00,13:26:00,1267,19,4967,,0,0,0
319815:424690:430197,13:26:00,13:26:00,1267,19,4967,,0,0,0
319815:424690:428725,13:27:00,13:27:00,1268,20,5252,,0,0,0
319815:424690:430197,13:27:00,13:27:00,1268,20,5252,,0,0,0
319815:424690:428725,13:29:00,13:29:00,1269,21,5395,,0,0,1
319815:424690:430197,13:29:00,13:29:00,1269,21,5395,,0,0,1
320364:424691:430214,12:15:00,12:15:00,1121,1,0,,0,0,1
320364:424691:430214,12:15:00,12:15:00,1189,2,385,,0,0,0
320364:424691:430214,12:16:00,12:16:00,1190,3,576,,0,0,0
320364:424691:430214,12:16:00,12:16:00,1439,4,818,,0,0,0
320364:424691:430214,12:17:00,12:17:00,1206,5,1106,,0,0,0
320364:424691:430214,12:18:00,12:18:00,1194,6,1307,,0,0,0
320364:424691:430214,12:18:00,12:18:00,1195,7,1500,,0,0,0
320364:424691:430214,12:20:00,12:20:00,1207,8,1762,,0,0,1
320364:424691:430214,12:20:00,12:20:00,1208,9,2019,,0,0,0
320364:424691:430214,12:20:00,12:20:00,1209,10,2183,,0,0,0
320364:424691:430214,12:21:00,12:21:00,1864,11,2584,,0,0,0
320364:424691:430214,12:22:00,12:22:00,1865,12,2809,,0,0,0
320364:424691:430214,12:22:00,12:22:00,1866,13,3223,,0,0,0
320364:424691:430214,12:23:00,12:23:00,1220,14,3535,,0,0,0
320364:424691:430214,12:26:00,12:30:00,1222,15,4415,,0,0,1
320364:424691:430214,12:30:00,12:30:00,1223,16,4560,,0,0,0
320364:424691:430214,12:31:00,12:31:00,1224,17,5060,,0,0,0
320364:424691:430214,12:32:00,12:32:00,1867,18,5420,,0,0,0
320364:424691:430214,12:33:00,12:33:00,1226,19,5782,,0,0,0
320364:424691:430214,12:34:00,12:34:00,1227,20,6237,,0,0,0
320364:424691:430214,12:35:00,12:35:00,1228,21,6839,,0,0,0
320364:424691:430214,12:36:00,12:36:00,1229,22,7184,,0,0,0
320364:424691:430214,12:37:00,12:37:00,1230,23,7675,,0,0,0
320364:424691:430214,12:40:00,12:40:00,1231,24,8285,,0,0,1
320001:424692:426689,06:45:00,06:45:00,1019,1,0,,0,0,1
320001:424692:426689,06:46:00,06:46:00,1021,2,575,,0,0,0
320001:424692:426689,06:46:00,06:46:00,1022,3,771,,0,0,0
320001:424692:426689,06:47:00,06:47:00,1539,4,1202,,0,0,0
320001:424692:426689,06:47:00,06:47:00,1832,5,1380,,0,0,0
320001:424692:426689,06:48:00,06:48:00,1540,6,1649,,0,0,0
320001:424692:426689,06:48:00,06:48:00,1541,7,1887,,0,0,0
320001:424692:426689,06:49:00,06:49:00,1542,8,2159,,0,0,0
320001:424692:426689,06:49:00,06:49:00,1543,9,2313,,0,0,0
320001:424692:426689,06:49:00,06:49:00,1544,10,2508,,0,0,0
320001:424692:426689,06:50:00,06:50:00,1545,11,2763,,0,0,0
320001:424692:426689,06:50:00,06:50:00,1546,12,2956,,0,0,0
320001:424692:426689,06:50:00,06:50:00,1547,13,3049,,0,0,0
320001:424692:426689,06:51:00,06:51:00,1548,14,3243,,0,0,0
320001:424692:426689,06:52:00,06:52:00,1549,15,3633,,0,0,0
320001:424692:426689,06:52:00,06:52:00,1550,16,3825,,0,0,0
320001:424692:426689,06:52:00,06:52:00,1551,17,4078,,0,0,0
320001:424692:426689,06:53:00,06:53:00,1552,18,4226,,0,0,0
320001:424692:426689,06:55:00,06:55:00,1553,19,4346,,0,0,1
320001:424692:426689,06:55:00,06:55:00,1554,20,4649,,0,0,0
320001:424692:426689,06:56:00,06:56:00,1555,21,4886,,0,0,0
320001:424692:426689,06:56:00,06:56:00,1556,22,4990,,0,0,0
320001:424692:426689,06:57:00,06:57:00,1099,23,5357,,0,0,0
320001:424692:426689,06:57:00,06:57:00,1100,24,5475,,0,0,0
320001:424692:426689,06:58:00,06:58:00,1101,25,5635,,0,0,0
320001:424692:426689,06:59:00,06:59:00,1102,26,6020,,0,0,0
320001:424692:426689,07:01:00,07:01:00,1103,27,6445,,0,0,1
320001:424692:426689,07:02:00,07:02:00,1007,28,7073,,0,0,0
320001:424692:426689,07:03:00,07:03:00,1847,29,7454,,0,0,0
320001:424692:426689,07:03:00,07:03:00,1561,30,7800,,0,0,0
320001:424692:426689,07:04:00,07:04:00,1562,31,7964,,0,0,0
320001:424692:426689,07:04:00,07:04:00,1850,32,8329,,0,0,0
320001:424692:426689,07:05:00,07:05:00,1851,33,8781,,0,0,0
320001:424692:426689,07:06:00,07:06:00,1576,34,8990,,0,0,0
320001:424692:426689,07:06:00,07:06:00,1090,35,9359,,0,0,0
320001:424692:426689,07:07:00,07:07:00,1577,36,9674,,0,0,0
320001:424692:426689,07:09:00,07:09:00,1019,37,9859,,0,0,1
320536:424694:426619,17:15:00,17:15:00,1019,1,0,,0,0,1
320536:424694:426619,17:15:00,17:15:00,1836,2,154,,0,0,0
320536:424694:426619,17:16:00,17:16:00,1834,3,485,,0,0,0
320536:424694:426619,17:17:00,17:17:00,1539,4,939,,0,0,0
320536:424694:426619,17:18:00,17:18:00,1832,5,1117,,0,0,0
320536:424694:426619,17:18:00,17:18:00,1838,6,1252,,0,0,0
320536:424694:426619,17:18:00,17:18:00,1839,7,1415,,0,0,0
320536:424694:426619,17:21:00,17:21:00,1840,8,1849,,0,0,1
320536:424694:426619,17:21:00,17:21:00,1841,9,2251,,0,0,0
320536:424694:426619,17:22:00,17:22:00,1565,10,2524,,0,0,0
320536:424694:426619,17:23:00,17:23:00,1566,11,2928,,0,0,0
320536:424694:426619,17:25:00,17:25:00,1287,12,3758,,0,0,0
320536:424694:426619,17:27:00,17:27:00,1231,13,4193,,0,0,1
319107:424697:429020,14:13:00,14:13:00,1222,1,0,,0,0,1
319107:424697:429020,14:13:00,14:13:00,1223,2,145,,0,0,0
319107:424697:429020,14:14:00,14:14:00,1294,3,810,,0,0,0
319107:424697:429020,14:15:00,14:15:00,1483,4,1186,,0,0,0
319107:424697:429020,14:16:00,14:16:00,1484,5,1466,,0,0,0
319107:424697:429020,14:18:00,14:18:00,1770,6,2605,,0,0,0
319107:424697:429020,14:18:00,14:18:00,1771,7,2834,,0,0,0
319107:424697:429020,14:19:00,14:19:00,1772,8,2992,,0,0,0
319107:424697:429020,14:20:00,14:20:00,1869,9,3535,,0,0,0
319107:424697:429020,14:22:00,14:22:00,1298,10,3681,,0,0,1
319107:424697:429020,14:22:00,14:22:00,1299,11,3860,,0,0,0
319107:424697:429020,14:22:00,14:22:00,1300,12,4179,,0,0,0
319107:424697:429020,14:23:00,14:23:00,1301,13,4428,,0,0,0
319107:424697:429020,14:24:00,14:24:00,1210,14,5187,,0,0,0
319107:424697:429020,14:27:00,14:27:00,1799,15,6128,,0,0,1
319107:424697:429020,14:27:00,14:27:00,1801,16,6397,,0,0,0
319107:424697:429020,14:28:00,14:28:00,1800,17,6634,,0,0,0
319107:424697:429020,14:30:00,14:30:00,1003,18,7450,,0,0,0
319107:424697:429020,14:31:00,14:31:00,1004,19,7949,,0,0,0
319107:424697:429020,14:32:00,14:32:00,1005,20,8262,,0,0,0
319107:424697:429020,14:34:00,14:34:00,1006,21,8552,,0,0,1
321983:424701:428679,18:44:00,18:44:00,1054,1,0,,0,0,1
321983:424701:428679,18:44:00,18:44:00,1055,2,151,,0,0,0
321983:424701:428679,18:44:00,18:44:00,1056,3,322,,0,0,0
321983:424701:428679,18:44:00,18:44:00,1057,4,455,,0,0,0
321983:424701:428679,18:45:00,18:45:00,1058,5,663,,0,0,0
321983:424701:428679,18:45:00,18:45:00,1059,6,859,,0,0,0
321983:424701:428679,18:46:00,18:46:00,1060,7,1092,,0,0,0
321983:424701:428679,18:46:00,18:46:00,1061,8,1276,,0,0,0
321983:424701:428679,18:46:00,18:46:00,1062,9,1497,,0,0,0
321983:424701:428679,18:47:00,18:47:00,1063,10,1787,,0,0,0
321983:424701:428679,18:47:00,18:47:00,1065,11,2030,,0,0,0
321983:424701:428679,18:49:00,18:49:00,1066,12,2194,,0,0,1
321983:424701:428679,18:49:00,18:49:00,1067,13,2324,,0,0,0
321983:424701:428679,18:49:00,18:49:00,1068,14,2540,,0,0,0
321983:424701:428679,18:50:00,18:50:00,1069,15,2700,,0,0,0
321983:424701:428679,18:50:00,18:50:00,1070,16,2967,,0,0,0
321983:424701:428679,18:51:00,18:51:00,1071,17,3285,,0,0,0
321983:424701:428679,18:51:00,18:51:00,1073,18,3533,,0,0,0
321983:424701:428679,18:52:00,18:52:00,1074,19,3751,,0,0,0
321983:424701:428679,18:52:00,18:52:00,1075,20,4010,,0,0,0
321983:424701:428679,18:53:00,18:53:00,1076,21,4139,,0,0,0
321983:424701:428679,18:53:00,18:53:00,1077,22,4253,,0,0,0
321983:424701:428679,18:54:00,18:54:00,1079,23,4573,,0,0,0
321983:424701:428679,18:54:00,18:54:00,1080,24,4869,,0,0,0
321983:424701:428679,18:55:00,18:55:00,1081,25,5064,,0,0,0
321983:424701:428679,18:55:00,18:55:00,1083,26,5418,,0,0,0
321983:424701:428679,18:56:00,18:56:00,1084,27,5595,,0,0,0
321983:424701:428679,18:56:00,18:56:00,1085,28,5789,,0,0,0
321983:424701:428679,18:57:00,18:57:00,1086,29,5950,,0,0,0
321983:424701:428679,18:57:00,18:57:00,1087,30,6165,,0,0,0
321983:424701:428679,18:58:00,18:58:00,1843,31,6465,,0,0,0
321983:424701:428679,18:58:00,18:58:00,1577,32,6796,,0,0,0
321983:424701:428679,19:01:00,19:01:00,1019,33,6981,,0,0,1
320722:424702:430206,16:45:00,16:45:00,1231,1,0,,0,0,1
320722:424702:430206,16:46:00,16:46:00,1232,2,530,,0,0,0
320722:424702:430206,16:47:00,16:47:00,1233,3,1091,,0,0,0
320722:424702:430206,16:47:00,16:47:00,1234,4,1334,,0,0,0
320722:424702:430206,16:48:00,16:48:00,1235,5,1550,,0,0,0
320722:424702:430206,16:48:00,16:48:00,1236,6,1777,,0,0,0
320722:424702:430206,16:48:00,16:48:00,1237,7,1937,,0,0,0
320722:424702:430206,16:49:00,16:49:00,1238,8,2077,,0,0,0
320722:424702:430206,16:49:00,16:49:00,1239,9,2330,,0,0,0
320722:424702:430206,16:50:00,16:50:00,1241,10,2675,,0,0,0
320722:424702:430206,16:50:00,16:50:00,1259,11,2851,,0,0,0
320722:424702:430206,16:52:00,16:52:00,1260,12,3039,,0,0,1
320722:424702:430206,16:52:00,16:52:00,1261,13,3325,,0,0,0
320722:424702:430206,16:53:00,16:53:00,1262,14,3631,,0,0,0
320722:424702:430206,16:54:00,16:54:00,1263,15,3961,,0,0,0
320722:424702:430206,16:54:00,16:54:00,1264,16,4091,,0,0,0
320722:424702:430206,16:55:00,16:55:00,1265,17,4288,,0,0,0
320722:424702:430206,16:55:00,16:55:00,1266,18,4613,,0,0,0
320722:424702:430206,16:56:00,16:56:00,1267,19,4967,,0,0,0
320722:424702:430206,16:57:00,16:57:00,1268,20,5252,,0,0,0
320722:424702:430206,16:59:00,16:59:00,1269,21,5395,,0,0,1
319100:424703:428740,10:43:00,10:43:00,1222,1,0,,0,0,1
319100:424703:428740,10:43:00,10:43:00,1223,2,145,,0,0,0
319100:424703:428740,10:44:00,10:44:00,1294,3,810,,0,0,0
319100:424703:428740,10:45:00,10:45:00,1483,4,1186,,0,0,0
319100:424703:428740,10:46:00,10:46:00,1484,5,1466,,0,0,0
319100:424703:428740,10:48:00,10:48:00,1770,6,2605,,0,0,0
319100:424703:428740,10:48:00,10:48:00,1771,7,2834,,0,0,0
319100:424703:428740,10:49:00,10:49:00,1772,8,2992,,0,0,0
319100:424703:428740,10:50:00,10:50:00,1869,9,3535,,0,0,0
319100:424703:428740,10:52:00,10:52:00,1298,10,3681,,0,0,1
319100:424703:428740,10:52:00,10:52:00,1299,11,3860,,0,0,0
319100:424703:428740,10:52:00,10:52:00,1300,12,4179,,0,0,0
319100:424703:428740,10:53:00,10:53:00,1301,13,4428,,0,0,0
319100:424703:428740,10:54:00,10:54:00,1210,14,5187,,0,0,0
319100:424703:428740,10:57:00,10:57:00,1799,15,6128,,0,0,1
319100:424703:428740,10:57:00,10:57:00,1801,16,6397,,0,0,0
319100:424703:428740,10:58:00,10:58:00,1800,17,6634,,0,0,0
319100:424703:428740,11:00:00,11:00:00,1003,18,7450,,0,0,0
319100:424703:428740,11:01:00,11:01:00,1004,19,7949,,0,0,0
319100:424703:428740,11:02:00,11:02:00,1005,20,8262,,0,0,0
319100:424703:428740,11:04:00,11:04:00,1006,21,8552,,0,0,1
319057:424704:428696,23:11:00,23:11:00,1054,1,0,,0,0,1
319057:424704:428696,23:11:00,23:11:00,1055,2,151,,0,0,0
319057:424704:428696,23:11:00,23:11:00,1056,3,322,,0,0,0
319057:424704:428696,23:11:00,23:11:00,1057,4,455,,0,0,0
319057:424704:428696,23:12:00,23:12:00,1058,5,663,,0,0,0
319057:424704:428696,23:12:00,23:12:00,1059,6,859,,0,0,0
319057:424704:428696,23:13:00,23:13:00,1060,7,1092,,0,0,0
319057:424704:428696,23:13:00,23:13:00,1061,8,1276,,0,0,0
319057:424704:428696,23:13:00,23:13:00,1062,9,1497,,0,0,0
319057:424704:428696,23:14:00,23:14:00,1063,10,1787,,0,0,0
319057:424704:428696,23:14:00,23:14:00,1065,11,2030,,0,0,0
319057:424704:428696,23:16:00,23:16:00,1066,12,2194,,0,0,1
319057:424704:428696,23:16:00,23:16:00,1067,13,2324,,0,0,0
319057:424704:428696,23:16:00,23:16:00,1068,14,2540,,0,0,0
319057:424704:428696,23:17:00,23:17:00,1069,15,2700,,0,0,0
319057:424704:428696,23:17:00,23:17:00,1070,16,2967,,0,0,0
319057:424704:428696,23:18:00,23:18:00,1071,17,3285,,0,0,0
319057:424704:428696,23:18:00,23:18:00,1073,18,3533,,0,0,0
319057:424704:428696,23:19:00,23:19:00,1074,19,3751,,0,0,0
319057:424704:428696,23:19:00,23:19:00,1075,20,4010,,0,0,0
319057:424704:428696,23:20:00,23:20:00,1076,21,4139,,0,0,0
319057:424704:428696,23:20:00,23:20:00,1077,22,4253,,0,0,0
319057:424704:428696,23:21:00,23:21:00,1079,23,4573,,0,0,0
319057:424704:428696,23:21:00,23:21:00,1080,24,4869,,0,0,0
319057:424704:428696,23:22:00,23:22:00,1081,25,5064,,0,0,0
